ID,question,knowledge concept,option,answer,image_path,knowledge concept description
3173,Is a skull a mineral?,Rocks and minerals,A. no | B. yes,no,scienceqa_images_fixed/3173.jpg,"Properties are used to identify different substances. Minerals have the following properties:
It is a solid.
It is formed in nature.
It is not made by organisms.
It is a pure substance.
It has a fixed crystal structure.
If a substance has all five of these properties, then it is a mineral.
Look closely at the last three properties:
A mineral is not made by organisms.
Organisms make their own body parts. For example, snails and clams make their shells. Because they are made by organisms, body parts cannot be minerals.
Humans are organisms too. So, substances that humans make by hand or in factories cannot be minerals.
A mineral is a pure substance.
A pure substance is made of only one type of matter. All minerals are pure substances.
A mineral has a fixed crystal structure.
The crystal structure of a substance tells you how the atoms or molecules in the substance are arranged. Different types of minerals have different crystal structures, but all minerals have a fixed crystal structure. This means that the atoms or molecules in different pieces of the same type of mineral are always arranged the same way."
3177,Which better describes the Bering Land Bridge National Preserve ecosystem?,Ecosystems,"A. It has warm summers. It also has cool winters. | B. It has short, cold summers. It also has soil that is frozen year-round.","It has short, cold summers. It also has soil that is frozen year-round.",scienceqa_images_fixed/3177.jpg,"An environment includes all of the biotic, or living, and abiotic, or nonliving, things in an area. An ecosystem is created by the relationships that form among the biotic and abiotic parts of an environment.
There are many different types of terrestrial, or land-based, ecosystems. Here are some ways in which terrestrial ecosystems can differ from each other:
the pattern of weather, or climate
the type of soil
the organisms that live there"
3180,What is the capital of Massachusetts?,State capitals,A. Providence | B. Oklahoma City | C. Boston | D. Plymouth,Boston,scienceqa_images_fixed/3180.jpg,
3182,Select the reptile below.,Classification,A. Mojave rattlesnake | B. gray wolf,Mojave rattlesnake,scienceqa_images_fixed/3182.jpg,"Birds, mammals, fish, reptiles, and amphibians are groups of animals. The animals in each group have traits in common.
Scientists sort animals into groups based on traits they have in common. This process is called classification."
3184,Think about the magnetic force between the magnets in each pair. Which of the following statements is true?,Magnets,A. The magnitude of the magnetic force is greater in Pair 1. | B. The magnitude of the magnetic force is the same in both pairs. | C. The magnitude of the magnetic force is greater in Pair 2.,The magnitude of the magnetic force is greater in Pair 2.,scienceqa_images_fixed/3184.jpg,"Magnets can pull or push on each other without touching. When magnets attract, they pull together. When magnets repel, they push apart. These pulls and pushes between magnets are called magnetic forces.
The strength of a force is called its magnitude. The greater the magnitude of the magnetic force between two magnets, the more strongly the magnets attract or repel each other.
You can change the magnitude of a magnetic force between two magnets by using magnets of different sizes. The magnitude of the magnetic force is greater when the magnets are larger."
3186,Which part of a flower can make eggs?,Plant reproduction,A. the male part | B. the female part,the female part,scienceqa_images_fixed/3186.jpg,"Flowering plants, called angiosperms, use their flowers for sexual reproduction.
Flowers can have male parts, female parts, or both! The male part is called the stamen, and the female part is called the pistil.
Both the male and female parts are needed for sexual reproduction. The female part produces eggs, and the male part produces pollen. Pollen contains cells that become sperm.
Pollination happens when pollen lands on top of the pistil. Self-pollination happens when a plant with both male and female parts pollinates itself. Cross-pollination happens when pollen from one plant lands on the pistil of a flower on a different plant. Animals, including birds and insects, can be pollinators. Many pollinators come to flowers to get food. As a pollinator feeds, it moves pollen from one flower to another.
After pollination, sperm from the pollen fuse with eggs. This is called fertilization. The fertilized eggs then grow into seeds. When a seed lands on the ground, it can germinate and grow into a new plant.
The new plant can grow flowers and begin the angiosperm plant life cycle again."
3188,Which of these states is farthest east?,Maps,A. Michigan | B. Iowa | C. Colorado | D. Texas,Michigan,scienceqa_images_fixed/3188.jpg,"Maps have four cardinal directions, or main directions. Those directions are north, south, east, and west.
A compass rose is a set of arrows that point to the cardinal directions. A compass rose usually shows only the first letter of each cardinal direction.
The north arrow points to the North Pole. On most maps, north is at the top of the map."
3190,What is the name of the colony shown?,Colonial America,A. Illinois | B. Connecticut | C. New Hampshire | D. Massachusetts,Massachusetts,scienceqa_images_fixed/3190.jpg,
3192,What is the capital of Delaware?,State capitals,A. Wilmington | B. Annapolis | C. Huntington | D. Dover,Dover,scienceqa_images_fixed/3192.jpg,
3194,"During this time, thermal energy was transferred from () to ().",Thermal energy,A. the surroundings . . . each aquarium | B. each aquarium . . . the surroundings,each aquarium . . . the surroundings,scienceqa_images_fixed/3194.jpg,"A change in an object's temperature indicates a change in the object's thermal energy:
An increase in temperature shows that the object's thermal energy increased. So, thermal energy was transferred into the object from its surroundings.
A decrease in temperature shows that the object's thermal energy decreased. So, thermal energy was transferred out of the object to its surroundings."
3195,"Complete the statement.
Hydrogen chloride is ().",Atoms and molecules,A. an elementary substance | B. a compound,a compound,scienceqa_images_fixed/3195.jpg,"There are more than 100 different chemical elements, or types of atoms. Chemical elements make up all of the substances around you.
A substance may be composed of one chemical element or multiple chemical elements. Substances that are composed of only one chemical element are elementary substances. Substances that are composed of multiple chemical elements bonded together are compounds.
Every chemical element is represented by its own atomic symbol. An atomic symbol may consist of one capital letter, or it may consist of a capital letter followed by a lowercase letter. For example, the atomic symbol for the chemical element boron is B, and the atomic symbol for the chemical element chlorine is Cl.
Scientists use different types of models to represent substances whose atoms are bonded in different ways. One type of model is a ball-and-stick model. The ball-and-stick model below represents a molecule of the compound boron trichloride.
In a ball-and-stick model, the balls represent atoms, and the sticks represent bonds. Notice that the balls in the model above are not all the same color. Each color represents a different chemical element. The legend shows the color and the atomic symbol for each chemical element in the substance."
3196,Which of the following organisms is the secondary consumer in this food web?,Ecological interactions,A. swallowtail caterpillar | B. gray fox | C. silver maple | D. persimmon tree,gray fox,scienceqa_images_fixed/3196.jpg,"A food web is a model.
A food web shows where organisms in an ecosystem get their food. Models can make things in nature easier to understand because models can represent complex things in a simpler way. If a food web showed every organism in an ecosystem, the food web would be hard to understand. So, each food web shows how some organisms in an ecosystem can get their food.
Arrows show how matter moves.
A food web has arrows that point from one organism to another. Each arrow shows the direction that matter moves when one organism eats another organism. An arrow starts from the organism that is eaten. The arrow points to the organism that is doing the eating.
An organism in a food web can have more than one arrow pointing from it. This shows that the organism is eaten by more than one other organism in the food web.
An organism in a food web can also have more than one arrow pointing to it. This shows that the organism eats more than one other organism in the food web."
3198,Which fish's mouth is also adapted for tearing through meat?,Adaptations,A. tiger moray | B. bluespine unicornfish,tiger moray,scienceqa_images_fixed/3198.jpg,"An adaptation is an inherited trait that helps an organism survive or reproduce. Adaptations can include both body parts and behaviors.
The shape of an animal's mouth is one example of an adaptation. Animals' mouths can be adapted in different ways. For example, a large mouth with sharp teeth might help an animal tear through meat. A long, thin mouth might help an animal catch insects that live in holes. Animals that eat similar food often have similar mouths."
3200,"Is a book a solid, a liquid, or a gas?",States of matter,A. a solid | B. a liquid | C. a gas,a solid,scienceqa_images_fixed/3200.jpg,"Solid, liquid, and gas are states of matter. Matter is anything that takes up space. Matter can come in different states, or forms.
When matter is a solid, it has a definite volume and a definite shape. So, a solid has a size and shape of its own.
Some solids can be easily folded, bent, or broken. A piece of paper is a solid. Also, some solids are very small. A grain of sand is a solid.
When matter is a liquid, it has a definite volume but not a definite shape. So, a liquid has a size of its own, but it does not have a shape of its own. Think about pouring juice from a bottle into a cup. The juice still takes up the same amount of space, but it takes the shape of the bottle.
Some liquids do not pour as easily as others. Honey and milk are both liquids. But pouring honey takes more time than pouring milk.
When matter is a gas, it does not have a definite volume or a definite shape. A gas expands, or gets bigger, until it completely fills a space. A gas can also get smaller if it is squeezed into a smaller space.
Many gases are invisible. Air is a gas."
3201,Select the statement that is true about Sydney's average monthly precipitation.,Weather and climate,A. Less precipitation falls in February than in November. | B. More precipitation falls in June than in December. | C. Each month has about the same amount of precipitation.,More precipitation falls in June than in December.,scienceqa_images_fixed/3201.jpg,"Scientists record climate data from places around the world. Precipitation, or rain and snow, is one type of climate data. Scientists collect data over many years. They can use this data to calculate the average precipitation for each month. The average precipitation can be used to describe the climate of a location.
A bar graph can be used to show the average amount of precipitation each month. Months with taller bars have more precipitation on average."
3203,How many years passed between the founding of Jamestown and the founding of Plymouth Colony?,English colonies in North America,A. 5 years | B. 24 years | C. 3 years | D. 13 years,13 years,scienceqa_images_fixed/3203.jpg,
3204,What is the name of the colony shown?,English colonies in North America,A. Virginia | B. Florida | C. Tennessee | D. Connecticut,Connecticut,scienceqa_images_fixed/3204.jpg,
3205,Which material is this flower pot made of?,Materials,A. cotton | B. ceramic,ceramic,scienceqa_images_fixed/3205.jpg,"A material is a type of matter. Wood, glass, metal, and plastic are common materials."
3206,What is the capital of Rhode Island?,State capitals,A. Newport | B. Montpelier | C. Providence | D. Harrisburg,Providence,scienceqa_images_fixed/3206.jpg,
3211,Select the bird below.,Classification,A. white stork | B. sea otter,white stork,scienceqa_images_fixed/3211.jpg,"Birds, mammals, fish, reptiles, and amphibians are groups of animals. The animals in each group have traits in common.
Scientists sort animals into groups based on traits they have in common. This process is called classification."
3213,Which solution has a higher concentration of green particles?,Solutions,A. Solution A | B. neither; their concentrations are the same | C. Solution B,Solution B,scienceqa_images_fixed/3213.jpg,"A solution is made up of two or more substances that are completely mixed. In a solution, solute particles are mixed into a solvent. The solute cannot be separated from the solvent by a filter. For example, if you stir a spoonful of salt into a cup of water, the salt will mix into the water to make a saltwater solution. In this case, the salt is the solute. The water is the solvent.
The concentration of a solute in a solution is a measure of the ratio of solute to solvent. Concentration can be described in terms of particles of solute per volume of solvent.
concentration = particles of solute / volume of solvent"
3216,"Based on the text, which of the following things made the passenger pigeon migration a special event?",Informational texts: level 1,A. The migration caused warmer weather and forest growth. | B. Only people in Florida and Texas could see the migration. | C. The migration only happened every one hundred years. | D. The sun was blocked out by huge flocks of birds.,The sun was blocked out by huge flocks of birds.,scienceqa_images_fixed/3216.jpg,
3218,Which continent is highlighted?,Geography,A. Asia | B. North America | C. Europe,Asia,scienceqa_images_fixed/3218.jpg,A continent is one of the seven largest areas of land on earth.
3220,What evidence of an earthquake does this picture show?,Earth events,A. There are few clouds in the sky. | B. Part of a building broke apart and fell down.,Part of a building broke apart and fell down.,scienceqa_images_fixed/3220.jpg,"Evidence is information that tells you something happened.
How do you look for evidence of a change to Earth's surface?
There are many ways to find evidence of a change to Earth's surface. One way is to look at a picture that was taken after the change.
Here are some examples of what the evidence for different changes might be:
Cause of the change | Evidence of the change
earthquake | cracks in the ground; houses with broken walls and roofs
volcanic eruption | melted rock on Earth's surface; smoke coming out of a hole in the ground
erosion | a canyon with a river flowing through it; a river carrying sand and mud
Be careful when you are looking for evidence!
A picture of Earth's surface can contain a lot of information. Some of that information might be evidence of a change to the surface, but some of it is not!
For example, a picture taken after an earthquake might show a blue sky. But the color of the sky is not evidence of an earthquake. So, that information is not evidence that an earthquake happened."
3221,Which continent is highlighted?,Oceans and continents,A. Australia | B. Africa | C. North America | D. South America,Africa,scienceqa_images_fixed/3221.jpg,A continent is one of the major land masses on the earth. Most people say there are seven continents.
3222,Does this passage describe the weather or the climate?,Weather and climate,A. climate | B. weather,climate,scienceqa_images_fixed/3222.jpg,"The atmosphere is the layer of air that surrounds Earth. Both weather and climate tell you about the atmosphere.
Weather is what the atmosphere is like at a certain place and time. Weather can change quickly. For example, the temperature outside your house might get higher throughout the day.
Climate is the pattern of weather in a certain place. For example, summer temperatures in New York are usually higher than winter temperatures."
3223,What can Bill and Nora trade to each get what they want?,Basic economic principles,A. Bill can trade his tomatoes for Nora's broccoli. | B. Nora can trade her almonds for Bill's tomatoes. | C. Nora can trade her broccoli for Bill's oranges. | D. Bill can trade his tomatoes for Nora's carrots.,Bill can trade his tomatoes for Nora's broccoli.,scienceqa_images_fixed/3223.jpg,
3224,What is the capital of Connecticut?,State capitals,A. Dover | B. Hartford | C. New Haven | D. Missoula,Hartford,scienceqa_images_fixed/3224.jpg,
3225,What is the capital of New Mexico?,State capitals,A. Albuquerque | B. Salt Lake City | C. Honolulu | D. Santa Fe,Santa Fe,scienceqa_images_fixed/3225.jpg,
3226,Select the reptile below.,Classification,A. salt water crocodile | B. gray tree frog | C. whale shark | D. giraffe,salt water crocodile,scienceqa_images_fixed/3226.jpg,"Birds, mammals, fish, reptiles, and amphibians are groups of animals. Scientists sort animals into each group based on traits they have in common. This process is called classification.
Classification helps scientists learn about how animals live. Classification also helps scientists compare similar animals."
3227,Which material is this binder made of?,Materials,A. plastic | B. ceramic,plastic,scienceqa_images_fixed/3227.jpg,"A material is a type of matter. Wood, glass, metal, and plastic are common materials.
Some objects are made of just one material.
Most nails are made of metal.
Other objects are made of more than one material.
This hammer is made of metal and wood."
3228,What is the name of the colony shown?,Colonial America,A. Rhode Island | B. Tennessee | C. New Hampshire | D. Florida,Rhode Island,scienceqa_images_fixed/3228.jpg,
3230,Which country is highlighted?,The Americas: geography,A. Saint Vincent and the Grenadines | B. Trinidad and Tobago | C. Dominica | D. Grenada,Trinidad and Tobago,scienceqa_images_fixed/3230.jpg,
3233,Which material is this clipboard made of?,Materials,A. wood | B. concrete,wood,scienceqa_images_fixed/3233.jpg,"A material is a type of matter. Wood, glass, metal, and plastic are common materials.
Some objects are made of just one material.
Most nails are made of metal.
Other objects are made of more than one material.
This hammer is made of metal and wood."
3237,Which property do these four objects have in common?,Materials,A. transparent | B. stretchy | C. sweet,stretchy,scienceqa_images_fixed/3237.jpg,"An object has different properties. A property of an object can tell you how it looks, feels, tastes, or smells. Properties can also tell you how an object will behave when something happens to it.
Different objects can have properties in common. You can use these properties to put objects into groups. Grouping objects by their properties is called classification."
3244,Identify the question that Sam's experiment can best answer.,Designing experiments,A. Does apple juice expand more or less than water when it freezes? | B. Does water freeze more quickly than apple juice?,Does apple juice expand more or less than water when it freezes?,scienceqa_images_fixed/3244.jpg,"Experiments can be designed to answer specific questions. How can you identify the questions that a certain experiment can answer? In order to do this, you need to figure out what was tested and what was measured during the experiment.
Imagine an experiment with two groups of daffodil plants. One group of plants was grown in sandy soil, and the other was grown in clay soil. Then, the height of each plant was measured.
First, identify the part of the experiment that was tested. The part of an experiment that is tested usually involves the part of the experimental setup that is different or changed. In the experiment described above, each group of plants was grown in a different type of soil. So, the effect of growing plants in different soil types was tested.
Then, identify the part of the experiment that was measured. The part of the experiment that is measured may include measurements and calculations. In the experiment described above, the heights of the plants in each group were measured.
Experiments can answer questions about how the part of the experiment that is tested affects the part that is measured. So, the experiment described above can answer questions about how soil type affects plant height.
Examples of questions that this experiment can answer include:
Does soil type affect the height of daffodil plants?
Do daffodil plants in sandy soil grow taller than daffodil plants in clay soil?
Are daffodil plants grown in sandy soil shorter than daffodil plants grown in clay soil?"
3246,"Based on the arrows, which of the following living things is a producer?",Ecosystems,A. phytoplankton | B. zooplankton,phytoplankton,scienceqa_images_fixed/3246.jpg,"A food web is a model.
Models can make things in nature easier to understand. Models can be simpler than the things they represent. A food web is a model that shows where living things in an ecosystem get their food. If a food web showed every living thing in an ecosystem, the food web would be hard to understand. So, each food web shows how some living things in an ecosystem can get their food.
Arrows show how matter moves.
A food web has arrows that point from one living thing to another. Each arrow shows the direction that matter moves when one living thing eats another living thing. An arrow starts from the living thing that is eaten. The arrow points to the living thing that is doing the eating.
A living thing in a food web can have more than one arrow pointing from it. This shows that the living thing is eaten by more than one other living thing in the food web.
A living thing in a food web can also have more than one arrow pointing to it. This shows that the living thing eats more than one other living thing in the food web."
3248,Which animal's legs are also adapted for wading?,Adaptations,A. hammerkop | B. flying fox,hammerkop,scienceqa_images_fixed/3248.jpg,"An adaptation is an inherited trait that helps an organism survive or reproduce. Adaptations can include both body parts and behaviors.
Arms, legs, flippers, and wings are different types of limbs. The type of limbs an animal has is an example of an adaptation. Animals' limbs can be adapted in different ways. For example, long legs might help an animal run fast. Flippers might help an animal swim. Wings might help an animal fly."
3249,What can Gordon and Roxanne trade to each get what they want?,Basic economic principles,A. Gordon can trade his tomatoes for Roxanne's sandwich. | B. Gordon can trade his tomatoes for Roxanne's broccoli. | C. Roxanne can trade her almonds for Gordon's tomatoes. | D. Roxanne can trade her broccoli for Gordon's oranges.,Gordon can trade his tomatoes for Roxanne's broccoli.,scienceqa_images_fixed/3249.jpg,
3250,"Is a hair clip a solid, a liquid, or a gas?",States of matter,A. a solid | B. a gas | C. a liquid,a solid,scienceqa_images_fixed/3250.jpg,"Solid, liquid, and gas are states of matter. Matter is anything that takes up space. Matter can come in different states, or forms.
When matter is a solid, it has a shape of its own.
Some solids can be bent or broken easily. Others are hard to bend or break.
A glass cup is a solid. A sock is also a solid.
When matter is a liquid, it takes the shape of its container.
Think about pouring a liquid from a cup into a bottle. The shape of the liquid is different in the cup than in the bottle. But the liquid still takes up the same amount of space.
Juice is a liquid. Honey is also a liquid.
When matter is a gas, it spreads out to fill a space.
Many gases are invisible. So, you can’t see them. Air is a gas."
3251,Which continent is highlighted?,Oceans and continents	,A. Asia | B. Australia | C. Africa | D. North America,Asia,scienceqa_images_fixed/3251.jpg,A continent is one of the major land masses on the earth. Most people say there are seven continents.
3253,"During this time, thermal energy was transferred from () to ().",Thermal energy,A. each vial . . . the surroundings | B. the surroundings . . . each vial,the surroundings . . . each vial,scienceqa_images_fixed/3253.jpg,"A change in an object's temperature indicates a change in the object's thermal energy:
An increase in temperature shows that the object's thermal energy increased. So, thermal energy was transferred into the object from its surroundings.
A decrease in temperature shows that the object's thermal energy decreased. So, thermal energy was transferred out of the object to its surroundings."
3257,Which country is highlighted?,The Americas: geography,A. Cuba | B. Saint Vincent and the Grenadines | C. Grenada | D. Trinidad and Tobago,Trinidad and Tobago,scienceqa_images_fixed/3257.jpg,
3263,Which animal's skin is also adapted for survival in cold places?,Adaptations,A. hairy armadillo | B. caribou,caribou,scienceqa_images_fixed/3263.jpg,"An adaptation is an inherited trait that helps an organism survive or reproduce. Adaptations can include both body parts and behaviors.
The color, texture, and covering of an animal's skin are examples of adaptations. Animals' skins can be adapted in different ways. For example, skin with thick fur might help an animal stay warm. Skin with sharp spines might help an animal defend itself against predators."
3265,Compare the average kinetic energies of the particles in each sample. Which sample has the higher temperature?,Particle motion and energy,A. sample B | B. neither; the samples have the same temperature | C. sample A,sample A,scienceqa_images_fixed/3265.jpg,"The temperature of a substance depends on the average kinetic energy of the particles in the substance. The higher the average kinetic energy of the particles, the higher the temperature of the substance.
The kinetic energy of a particle is determined by its mass and speed. For a pure substance, the greater the mass of each particle in the substance and the higher the average speed of the particles, the higher their average kinetic energy."
3266,Which animal is also adapted to use its neck to appear large and scary to a predator?,Adaptations,A. sand lizard | B. frillneck lizard,frillneck lizard,scienceqa_images_fixed/3266.jpg,"An adaptation is an inherited trait that helps an organism survive or reproduce. Adaptations can include both body parts and behaviors.
The shape of an animal's neck is one example of an adaptation. Animals' necks can be adapted in different ways. For example, a large frilled neck might help an animal appear dangerous to its predators. A long neck might help an animal get food from tall trees."
3276,"Complete the statement.
Ammonia is ().",Atoms and molecules,A. an elementary substance | B. a compound,a compound,scienceqa_images_fixed/3276.jpg,"There are more than 100 different chemical elements, or types of atoms. Chemical elements make up all of the substances around you.
A substance may be composed of one chemical element or multiple chemical elements. Substances that are composed of only one chemical element are elementary substances. Substances that are composed of multiple chemical elements bonded together are compounds.
Every chemical element is represented by its own atomic symbol. An atomic symbol may consist of one capital letter, or it may consist of a capital letter followed by a lowercase letter. For example, the atomic symbol for the chemical element boron is B, and the atomic symbol for the chemical element chlorine is Cl.
Scientists use different types of models to represent substances whose atoms are bonded in different ways. One type of model is a ball-and-stick model. The ball-and-stick model below represents a molecule of the compound boron trichloride.
In a ball-and-stick model, the balls represent atoms, and the sticks represent bonds. Notice that the balls in the model above are not all the same color. Each color represents a different chemical element. The legend shows the color and the atomic symbol for each chemical element in the substance."
3278,"Is the following statement about our solar system true or false?
The largest planet is made mainly of ice.",Astronomy,A. false | B. true,false,scienceqa_images_fixed/3278.jpg,"A planet's volume tells you the size of the planet.
The primary composition of a planet is what the planet is made mainly of. In our solar system, planets are made mainly of rock, gas, or ice.
The volume of a planet is a very large quantity. Large quantities such as this are often written in scientific notation.
For example, the volume of Jupiter is 1,430,000,000,000,000 km^3. In scientific notation, Jupiter's volume is written as 1.43 x 10^15 km^3.
To compare two numbers written in scientific notation, compare their exponents. The bigger the exponent is, the bigger the number is. For example:
1.43 x 10^15 is larger than 1.43 x 10^12
If their exponents are equal, compare the first numbers. For example:
1.43 x 10^15 is larger than 1.25 x 10^15"
3280,"Based on the timeline, which statement is true?",The American Revolution,A. The First Continental Congress met to place new taxes on the Thirteen Colonies. | B. No colonists were killed by British soldiers before the American Revolution. | C. The French and Indian War ended before the Stamp Act was passed.,The French and Indian War ended before the Stamp Act was passed.,scienceqa_images_fixed/3280.jpg,
3283,Select the organism in the same genus as the barn owl.,Classification and scientific names,A. Sciurus vulgaris | B. Tyto alba | C. Ardea alba,Tyto alba,scienceqa_images_fixed/3283.jpg,"Scientists use scientific names to identify organisms. Scientific names are made of two words.
The first word in an organism's scientific name tells you the organism's genus. A genus is a group of organisms that share many traits.
A genus is made up of one or more species. A species is a group of very similar organisms. The second word in an organism's scientific name tells you its species within its genus.
Together, the two parts of an organism's scientific name identify its species. For example Ursus maritimus and Ursus americanus are two species of bears. They are part of the same genus, Ursus. But they are different species within the genus. Ursus maritimus has the species name maritimus. Ursus americanus has the species name americanus.
Both bears have small round ears and sharp claws. But Ursus maritimus has white fur and Ursus americanus has black fur."
3287,"Complete the statement.
Water is ().",Atoms and molecules,A. an elementary substance | B. a compound,a compound,scienceqa_images_fixed/3287.jpg,"There are more than 100 different chemical elements, or types of atoms. Chemical elements make up all of the substances around you.
A substance may be composed of one chemical element or multiple chemical elements. Substances that are composed of only one chemical element are elementary substances. Substances that are composed of multiple chemical elements bonded together are compounds.
Every chemical element is represented by its own atomic symbol. An atomic symbol may consist of one capital letter, or it may consist of a capital letter followed by a lowercase letter. For example, the atomic symbol for the chemical element boron is B, and the atomic symbol for the chemical element chlorine is Cl.
Scientists use different types of models to represent substances whose atoms are bonded in different ways. One type of model is a ball-and-stick model. The ball-and-stick model below represents a molecule of the compound boron trichloride.
In a ball-and-stick model, the balls represent atoms, and the sticks represent bonds. Notice that the balls in the model above are not all the same color. Each color represents a different chemical element. The legend shows the color and the atomic symbol for each chemical element in the substance."
3294,Which type of force from the traveler rolls the suitcase along?,Force and motion,A. pull | B. push,pull,scienceqa_images_fixed/3294.jpg,"A force is a push or a pull that one object applies to a second object.
The direction of a push is away from the object that is pushing.
The direction of a pull is toward the object that is pulling."
3295,Compare the average kinetic energies of the particles in each sample. Which sample has the higher temperature?,Particle motion and energy,A. sample A | B. sample B | C. neither; the samples have the same temperature,sample B,scienceqa_images_fixed/3295.jpg,"The temperature of a substance depends on the average kinetic energy of the particles in the substance. The higher the average kinetic energy of the particles, the higher the temperature of the substance.
The kinetic energy of a particle is determined by its mass and speed. For a pure substance, the greater the mass of each particle in the substance and the higher the average speed of the particles, the higher their average kinetic energy."
3301,Select the organism in the same species as the great blue heron.,Classification and scientific names,A. Ardea herodias | B. Pelecanus rufescens | C. Falco peregrinus,Ardea herodias,scienceqa_images_fixed/3301.jpg,"Scientists use scientific names to identify organisms. Scientific names are made of two words.
The first word in an organism's scientific name tells you the organism's genus. A genus is a group of organisms that share many traits.
A genus is made up of one or more species. A species is a group of very similar organisms. The second word in an organism's scientific name tells you its species within its genus.
Together, the two parts of an organism's scientific name identify its species. For example Ursus maritimus and Ursus americanus are two species of bears. They are part of the same genus, Ursus. But they are different species within the genus. Ursus maritimus has the species name maritimus. Ursus americanus has the species name americanus.
Both bears have small round ears and sharp claws. But Ursus maritimus has white fur and Ursus americanus has black fur."
3302,Which part of the almond tree do we usually eat?,Plants,A. the leaves | B. the seeds | C. the root,the seeds,scienceqa_images_fixed/3302.jpg,"The fruits and vegetables we eat are parts of plants! Plants are made up of different structures. The different structures carry out important functions.
The roots take in water and nutrients from the soil. They also hold the plant in place in the soil.
The stem supports the plant. It carries food, water, and nutrients through the plant.
The leaves are where most of the plant's photosynthesis happens. Photosynthesis is the process plants use to turn water, sunlight, and carbon dioxide into food.
After they are pollinated, the flowers make seeds and fruit.
The fruit contain the seeds. Each fruit grows from a pollinated flower.
The seeds can grow into a new plant. Germination is when a seed begins to grow."
3305,What is the capital of Iowa?,State capitals,A. Davenport | B. Bismarck | C. Cedar Rapids | D. Des Moines,Des Moines,scienceqa_images_fixed/3305.jpg,
3306,Which of these states is farthest north?,Maps,A. Florida | B. Tennessee | C. Delaware | D. South Carolina,Delaware,scienceqa_images_fixed/3306.jpg,"Maps have four cardinal directions, or main directions. Those directions are north, south, east, and west.
A compass rose is a set of arrows that point to the cardinal directions. A compass rose usually shows only the first letter of each cardinal direction.
The north arrow points to the North Pole. On most maps, north is at the top of the map."
3309,Which property do these two objects have in common?,Materials,A. soft | B. stretchy,soft,scienceqa_images_fixed/3309.jpg,"An object has different properties. A property of an object can tell you how it looks, feels, tastes, or smells.
Different objects can have the same properties. You can use these properties to put objects into groups."
3310,Which property do these two objects have in common?,Materials,A. sticky | B. stretchy,stretchy,scienceqa_images_fixed/3310.jpg,"An object has different properties. A property of an object can tell you how it looks, feels, tastes, or smells.
Different objects can have the same properties. You can use these properties to put objects into groups."
3315,What is the capital of Washington?,State capitals,A. Helena | B. Providence | C. Spokane | D. Olympia,Olympia,scienceqa_images_fixed/3315.jpg,
3316,Which of these states is farthest east?,Geography,A. Nebraska | B. Tennessee | C. Oklahoma | D. South Carolina,South Carolina,scienceqa_images_fixed/3316.jpg,"Maps have four cardinal directions, or main directions. Those directions are north, south, east, and west.
A compass rose is a set of arrows that point to the cardinal directions. A compass rose usually shows only the first letter of each cardinal direction.
The north arrow points to the North Pole. On most maps, north is at the top of the map."
3318,Which is this organism's scientific name?,Classification and scientific names,A. Steller's sea eagle | B. Haliaeetus pelagicus,Haliaeetus pelagicus,scienceqa_images_fixed/3318.jpg,"An organism's common name is the name that people normally call the organism. Common names often contain words you know.
An organism's scientific name is the name scientists use to identify the organism. Scientific names often contain words that are not used in everyday English.
Scientific names are written in italics, but common names are usually not. The first word of the scientific name is capitalized, and the second word is not. For example, the common name of the animal below is giant panda. Its scientific name is Ailuropoda melanoleuca."
3319,"Complete the sentence.
The Great Himalayas formed at a () boundary.",Plate tectonics,A. convergent | B. transform | C. divergent,convergent,scienceqa_images_fixed/3319.jpg,"The outer layer of Earth is broken up into many pieces called tectonic plates, or simply plates. The breaks between plates are called plate boundaries. Plate boundaries are classified by the way the plates are moving relative to each other:
At a divergent boundary, two plates are moving away from each other.
At a transform boundary, two plates are sliding past each other.
At a convergent boundary, two plates are moving toward each other.
One type of convergent boundary is a continent-continent collision. This type of boundary forms when two plates with continental crust move toward each other. The collision compresses and folds the continental crust, forcing it upward to form a mountain range."
3320,Which of the following could Alice and Maddie's test show?,Engineering practices,A. if the concrete from each batch took the same amount of time to dry | B. if a new batch of concrete was firm enough to use,if a new batch of concrete was firm enough to use,scienceqa_images_fixed/3320.jpg,"People can use the engineering-design process to develop solutions to problems. One step in the process is testing if a potential solution meets the requirements of the design. How can you determine what a test can show? You need to figure out what was tested and what was measured.
Imagine an engineer needs to design a bridge for a windy location. She wants to make sure the bridge will not move too much in high wind. So, she builds a smaller prototype, or model, of a bridge. Then, she exposes the prototype to high winds and measures how much the bridge moves.
First, identify what was tested. A test can examine one design, or it may compare multiple prototypes to each other. In the test described above, the engineer tested a prototype of a bridge in high wind.
Then, identify what the test measured. One of the criteria for the bridge was that it not move too much in high winds. The test measured how much the prototype bridge moved.
Tests can show how well one or more designs meet the criteria. The test described above can show whether the bridge would move too much in high winds."
3322,Select the fish below.,Classification,A. robin | B. bull shark,bull shark,scienceqa_images_fixed/3322.jpg,"Birds, mammals, fish, reptiles, and amphibians are groups of animals. The animals in each group have traits in common.
Scientists sort animals into groups based on traits they have in common. This process is called classification."
